term,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125,PC126,PC127,PC128,PC129,PC130,PC131,PC132,PC133,PC134,PC135,PC136,PC137,PC138,PC139,PC140,PC141,PC142,PC143,PC144,PC145,PC146,PC147,PC148,PC149,PC150,PC151,PC152,PC153
system,0.7254005059323491,-0.31214381097894617,0.09074293950908757,-0.11580543255107442,0.24821726005012673,-0.3222877701375453,0.06925102320222304,-0.09016918137066655,0.13731934075627228,-0.10866859737005284,0.038363248273828844,-0.10724371669655472,0.04614414192332157,-0.1262171161707071,0.0035301736473622564,-0.06859334686450363,0.06285093893076525,0.0941786925903044,-0.0600146419937682,-0.03821525497582251,0.03638675332657989,-0.029324740673307686,0.034544704256087126,-0.08192129597232141,0.031515813098745155,-0.04960158723474776,0.004727404656285409,-0.042746531846177785,0.0336644620435059,-0.006902651025386157,0.07833605560887517,-0.019626074050971935,0.023897129423072472,-0.01438706549354431,0.02933519405482766,-0.04737775665118021,0.032804945525314176,-0.012098039803828063,-0.034605327915257764,0.043795182648602736,-0.017666450254286946,-0.0165022477201072,0.05132411044942341,-0.008561835522729095,-0.001394801186485681,-0.03934683167645653,0.024787555005260427,0.042843597446248785,-0.0043412516291300865,-0.028563356345021627,-0.039668737589591614,0.010240336743231675,0.040376714711848075,-0.035187643105813925,-0.039879512202078415,0.005326206036890262,0.014298013763804367,0.00927749640779189,-0.023005615036215437,-0.010240911684434166,-0.00231647252527752,-0.0028028844374800807,-0.023746471405889223,-0.06082816962479203,0.06504700207788763,-0.01296515755269759,-0.02029666055276712,-0.02617094435561202,-0.015068288187902339,-0.015791470159622782,0.04993690249054516,5.523678750772958e-4,-0.03670000072143065,-0.025033922883833097,-0.015540757509713657,-0.007730249140298586,-0.020476876458682024,0.016060247779503493,0.010454638652870076,0.024148606655606024,-0.011381932321600835,-0.013211411230961182,-0.041522039371337305,-0.02529752470367157,0.005785039967146706,0.02590910797507186,5.905412627534734e-4,0.01868708351995739,-0.02331097883553087,-0.02185840929025164,-0.030692956196521643,-0.022463974975664158,0.015361217749358341,0.04406916498691384,0.009843868363384687,-0.02311540480776118,-0.0072210180332170455,-0.006206539949028927,-0.00624211758158582,-0.025589129648784785,-0.005049675810823643,0.008348755095520554,0.011375714690100455,0.0023691707170811044,0.01757318019060789,0.02344738110409626,5.679495691966911e-4,-0.02550248496070468,-0.020761640937837663,-0.04612126782231746,0.004184443758159104,0.005224698813526568,0.005553669319622974,0.02654729039238993,-0.0034783840440265534,-0.0017406345183239046,-0.015064528971715872,-0.02393260799494905,-0.009082693823426344,0.0098673778064213135,0.011965743275134926,0.0042278730976974925,0.026644420985309576,0.02882736511567565,-0.008026128209978162,-0.02907675464212853,-0.0011127674188207138,-0.01779104667180661,-0.013142016067980414,0.015873113047794322,0.03975252744269107,0.03540962865210711,-0.0318246090537366,-0.016643775342733837,-0.0018467018785119599,-0.0195247921600043,0.026532377085566675,0.027800299590474382,0.008419344518220304,-0.027316032954796753,-0.01636832566766606,0.025631633768005053,0.0014472840449787938,-0.015937898395951795,-6.32427714326456e-4,0.027928538217895833,6.593633293989096e-4,-0.014567427728936691,0.02664935847450147,-0.008141272941065406,0.009407954624523526,-0.0020949703462661965,0.005649569280353469
investment,-0.39344145231881844,-0.41310395620147206,0.17407765760059637,-0.602590659538573,0.08926713482129989,0.0390073837093978,0.04606469614111688,-0.2117114109519927,0.13290440493071962,0.041135000979961686,0.02282267600593784,-0.1134338603402115,-0.1325868795441305,-0.05830164769549115,0.0330865514141171,0.0903244949620285,-0.07915968301689853,0.19842784798661167,-0.05821440757872784,0.0832580155207736,-0.09586389574507949,0.046189116357857454,0.05847007978617706,0.007805083202827134,0.12401747304385843,-0.0013648810112946719,-0.04611168295350751,0.008722474461089189,-0.04362839989162873,0.008748308835829001,-9.321250974074768e-4,0.1003256720137226,-0.06458156610424658,0.005280545351691767,4.6111970782548167e-4,-0.04589561118738725,0.03688297689648744,-0.004951918560478146,0.010793678026644993,-0.027064033496698545,-0.048819775549966714,-0.02279263046930608,-0.014885746622109272,0.02239184166885908,-0.005139814089682821,-0.022396421008257908,0.035422102369846845,0.019804486682554162,-0.0031003958500495556,-0.008005019772707844,-0.011107753711661686,-0.005261797898831008,0.02451765906470721,0.0022762872492880087,0.027490526153239256,-0.04237639632894087,0.009246808586417223,0.02681090200768421,-0.028392135423727004,-0.008549883120907601,-0.008855940479382287,0.029039221484943877,0.0768439840842549,-0.01462248625836296,-0.005018376683594283,-0.029887270033323268,-0.014184986405821866,-0.012228132673535952,-0.012740115944946916,-0.010017169301979906,0.03158162457181146,0.00387585882931957,0.006434609820276396,-0.02119197840353975,0.014007656043479779,0.014224544287986038,0.006452111745571691,0.0033597088051194116,0.022187552702457772,0.04360596865424086,-0.020853601251846328,0.030521756459366393,-0.035058305243214266,-0.014384249469022392,-0.03162746191163987,0.035971534880438125,-0.02302090017611806,-0.061169806901178125,0.01855023088243813,-0.02712016324939169,0.005165257447324892,-0.005233837110816757,0.015321412030528593,-0.03176698777616742,-0.021051779494231083,-0.031005501922522855,0.010271363838842898,-4.714384438318474e-4,-0.022380412197231966,0.013364622379709971,-0.02053854589055073,-0.011293006396938638,0.0069002346758198566,0.006387570985017652,0.056181188979677305,-0.003218170487776284,-0.02732920147956459,-0.0226980412167061,0.01780029781459975,0.022339258306131843,0.008192978613760074,0.0035109279246113585,0.03477773581256806,9.681218136037978e-4,0.002595124166827191,0.0105053575455285,-0.02408778410907131,-0.014005486995039076,-0.01125502044803333,0.004439326058043348,0.0010056559646306612,-0.019969426695735145,-0.004437697621635581,-0.014881033076505734,0.032041032875813065,-0.004415175077559633,-0.023051908629863158,-0.009253929787685328,0.012222269944375325,-0.008924423966177,-0.018130379419776313,-0.002662782213143297,0.01233085049819492,0.016162241654043112,0.015621491059929106,-0.019802597740451178,-0.021908454100968845,-0.02042133110021925,0.009668570010723652,-0.013015605880129066,-0.016776496667189403,0.013443803897813147,-0.0034949960289709513,-0.015522685386379242,-0.008181270318232618,-0.01567780067791051,-0.0077100751709499645,0.012604137554441355,0.011938698453237029,0.013608135590211748,-0.011957922207541563,0.006206785223306354,0.004307053930443797
management,0.2948717071206449,-0.2578521100546045,0.09287272420447173,-0.0791198457019414,-0.594166333813107,0.40858073687321456,0.1285908442988421,0.09559466352295067,0.0747165219761698,0.07967053203594392,-0.15832880764632107,0.05169493427746984,0.04146637480258222,0.18057530245086825,-0.1726478050708329,0.006694357485597515,-0.042584247796776484,0.01313209831869789,0.00644400581636167,0.10863288214872256,0.06138017330589254,0.19199973308029641,0.07504055230185704,-0.15361676318741554,0.03160803033291165,-0.06500744536272937,-0.005825511391284366,0.01837887608469764,0.12036223003971976,-0.0848204712247814,0.01457179031037377,0.00944390441791575,0.052290843798146455,-0.0084076993631981,0.0016482520126766369,0.08618179940536347,-0.00982690678534466,-0.0011628481910232642,0.021300993655207767,0.028142253128762423,-0.01564095266897656,0.009746402371155071,0.0048618241310163235,-0.05346123434749425,0.01848924704025917,0.03046399964436303,0.014962438720872058,-0.025126132401893153,-0.014514004754511603,0.0339524809861952,-0.03650616499257568,-0.06494625121308906,-0.031383929944235923,0.02874476701230771,0.03506577691289647,-0.009277762318596889,-0.013856560617177343,0.00604893259697362,0.007351262792948177,-0.04191052749883038,-0.030943259962905253,0.02270423520574016,0.003847100089421518,-0.014860343567385761,-0.0319161531599384,-0.05753917014829982,-0.024336916549635247,0.01834444477766197,0.004433722979251074,0.07582765897425747,-0.014996019967033161,0.006975411818348622,-0.04256857301675186,0.022213090589839314,0.013640784545331644,0.03377955528867196,-2.4314389849172668e-4,-0.0020353374215704503,-0.028351412449285962,-0.00711217030985762,-0.013794926241049488,-0.006575969584139883,-0.016080166225340337,0.04023662167887504,0.01453166673124019,-0.03158346315881004,-0.006250339362603067,-0.021946500277109402,0.003272423954870908,0.01903123557730621,0.011109384103145936,0.015008015550681021,0.014363852348627706,-0.017861202054297337,-0.02087907885449434,-0.028193908647939872,-0.030518530172926394,0.021012146919697404,1.0874449971372963e-4,0.0066897334540351044,0.026575464677340205,-0.02315979849826625,-0.016075869276740942,-0.018313451681899795,-0.02499135817439246,-0.03331301169596204,-0.02180306721442329,0.023553957563558214,0.0276191602220866,0.017404203049864814,0.027565903255991883,-0.0070308501196700264,0.011531578778942526,0.007634353835751284,-0.02363730261693786,-3.957324570438153e-4,0.009272996978841493,0.028485087633187085,-0.024497046610459452,-0.012495770755014856,-0.015810212919834102,0.012090849227839937,-2.150823107026495e-4,-0.006896125764345257,-0.011542687018474523,-0.03054363161230722,-0.008099160459321431,0.014099226394964484,-0.031340073357277815,0.01682451601947646,-0.010497705689434686,-0.008214726378448764,-0.001511474523626169,-0.0027158356338640513,0.00250779895109428,-0.027068306786011888,-0.022697475587919298,0.011756029801981122,-0.016976414068299698,0.008471686061020625,-0.026968483292779392,0.0016599043451057532,-1.0671081524817137e-4,-0.005047109189441769,0.011304071761510786,-0.01120911229278565,-0.015593314955638062,0.028270630201238166,0.010205291772027072,-0.01341960360908417,-0.007178598611227896,-0.020439368022287803,0.002734863140587074
information,-0.032088815920597036,-0.5085640044815936,-0.2084241882164082,0.51955475539728,0.1910105557574647,0.2936748945072946,0.12669066199461787,-0.19764385940554374,0.029529793115449038,0.2123214268122681,0.0992630158733356,0.01230589488224873,-0.15893202505245774,-0.16469838707545625,-0.0343057103496297,0.023304299186736932,-0.0275331136205256,0.018668968022638732,0.045615277818529254,0.05840449333417673,-0.06364222045493587,-0.14136474924522768,0.020655984435025032,-0.014949347506508337,-0.11903388922352706,0.034355176539256904,0.0013436695777255328,-0.03345180697686034,-0.07571161217345254,-0.023588747089120548,-0.07503695746765732,0.02292713680428239,-0.04686255266768645,-0.018919921610618746,0.02671266821078304,0.006821126384259774,-0.04404431203945706,0.0261882570488668,-0.010998771625589737,-0.05044116826971548,0.07197073198766007,-0.007952812498680354,-0.024255394934282415,-0.018702304269959225,0.007538851745496889,0.01177143668759676,0.029423908024287293,-0.06092666766237434,-0.0014764479224828283,0.009070940118142053,0.06405574927116156,0.072449987521871,-0.07579659724186012,-4.4878991219822733e-4,-0.021627728808903547,-0.02308988850589632,0.025194697820796724,0.022319847827166478,-0.04918644713422444,-0.03563878299742157,-0.03788469451263967,0.03222616956095482,0.028508535870803133,-0.031627030633287964,-0.017248552510066913,0.0020810238036773005,-0.018548145780253322,-0.022447753793361277,-0.015114894066270139,-0.02088088742214868,-0.029263075767992544,0.003521481496967705,0.02168851128645119,0.01694196774220696,0.003487256861214389,-0.019822539746691722,-0.030876131817393994,-0.03289172798793917,0.042147037914436566,0.002984149742489596,-0.006597882205979084,-0.005846247177058252,-0.003025572053303137,0.003912642781721619,0.017956924666266548,-0.0013358685915418125,-0.035177233623054735,0.019438417369334916,-0.005457739922365985,0.014492190165878303,0.02719207047269271,0.03414707398773768,-0.037967849507485316,-0.028523536947319933,-0.004710093345592662,0.015857531487758224,-0.002077013412251541,0.06093324682380237,-0.009031141655807137,-0.004619940612068198,0.017275942677264552,0.005854614869802988,0.021335032211172073,0.01836491141343252,0.030817431498002652,-0.01506608337665672,-0.03190725666350518,-0.03177648535867804,0.017491385400923265,0.019674067926496286,0.014779431839791881,0.018190214771502317,-0.009824147129598223,-0.007876867466141788,0.011715611891204143,-4.542611176562156e-4,-0.0056390955135924015,-0.0019237981717850072,0.012621320175066054,0.0102533458049208,0.004658073067775728,-0.040402929811701835,-0.011116388694503002,-0.0062900931657280945,0.012211503503501718,0.027227129431993166,0.013314222632791726,-8.700572210138466e-4,0.0012272681281314118,-0.014818813529594257,0.01528121575391625,-0.012877110906140077,0.001849047966851175,0.015426660023958545,0.05783775056782414,0.0022505772832285553,0.0095990718871133,0.0022156628815474116,-4.327276696007021e-4,0.03198317185903968,-0.01307824158775859,-0.0015029727055340392,-9.643466314377845e-4,0.018170534031874602,-0.002624559107852718,-0.0025135698599236256,0.008270691688338893,-0.012567870531174787,0.017967502968468052,0.009459478455216792,-0.0020233773953356113,-0.011058849425779003,0.01139228991559799
data,-0.06566479795685505,-0.06294242925577276,-0.11527133999352393,-0.0053774040854567,0.2588761948639457,0.13356649142276272,0.10809630104851023,0.6721867725750165,0.3892358030569797,-0.11302356736934607,-0.13857108809368152,-0.0778818241270647,-0.14988786093214473,0.13314742071925564,0.13751052511113737,-0.05783375393747706,0.10956471574793296,8.63649666728375e-4,0.03241430533173062,-0.11367722848395656,-0.10436503392005592,0.021939659404927956,0.09542060956728773,-0.0033940444492902844,-0.028363004938047193,-0.13138322105867628,-0.0766151007980584,-0.019618439981013244,0.022399637996221633,0.003451702012410865,0.05803150325795722,0.0544288810565787,0.04445529875219878,0.009448092575883235,-0.033820239111585576,0.04404104168259479,0.048174539452200765,-0.031842690015118025,0.0563071685090729,-0.03387509633905787,0.05870774244279557,0.03819447306732972,-0.03503910946165832,0.01169105122749167,0.019048437355545258,0.017832513881856735,0.07943534766840926,0.04288256859602904,-0.018534726430193254,-0.010519496036153889,-0.020615483931163095,0.02103038098147913,0.06879414045097332,-0.04824914672300189,-0.014593045634194751,-0.05621214322026608,-0.029064170464435893,0.059473698948542805,-0.03879055779204151,-0.09168642901514429,0.03548146971801048,0.005243915482953688,0.019219816507542228,-0.02616889373365583,-0.0012337100356576564,-0.006704453311128079,-0.018535932086964236,-0.011094186878174268,0.008155177761464205,-0.04968350321563016,0.0034480638567285157,-0.05336344491751253,0.03703157385495807,0.020553106209654816,-0.03734186530587297,0.009219898697383655,0.011614831284837392,-0.026306240254300235,0.040691252044648824,0.0011288693595462914,-0.004369624529681372,0.009278041518851842,0.00985506708605078,0.018980728498644232,-0.014582231981364314,-0.006693662501525407,0.00709879443559301,0.01705954816644969,-0.011008953912334358,0.022032818859580652,0.012056376455862914,0.03254481600094755,-0.038346475229436905,-0.04931612461742965,-0.017114173116653066,-0.014881942778119769,0.013328920652060483,-0.010833779612847814,-0.004041434918424422,0.017546955019169176,0.022929995396955016,-0.01255736152218515,-0.01651331954942753,0.022281525986548135,-0.022973519740506838,0.032155899056823395,-0.019459488324237273,6.014748466223532e-4,-0.003944854956178946,0.02066563200266426,0.021310788943382,-6.178112686036179e-4,-0.005278771176459253,0.03045137217553876,0.030799210559562584,0.008914779679457207,-0.05087569497730988,-0.012326943462744391,-0.017806182956391997,0.004241954924592364,-0.0030114820948800858,0.010211257855161986,-0.0509382888192173,-0.0036078781502634494,-0.013101703068774862,0.011552011462165113,-0.009528197679564103,-2.959201678184864e-4,-0.02170455589267961,0.032641017878287264,0.02037534314250744,0.009449950654257341,0.026988077970615032,-0.00579563947184511,0.022035698208897867,0.010374683246046595,0.010055252907787124,-0.017440257588188374,-0.007731250672696734,0.03604404761839318,-0.047806298110286784,-8.162014321331096e-4,0.033251420769733156,-0.0036622680729734985,0.026954746962777446,0.0366211421435467,0.026020490772588365,-0.01518160178015953,0.01915894988665029,0.00692400414066259,0.004350013945423767,0.0010115038661016058,4.392864084988776e-4
services,-0.18145322042705447,-0.03592239401267261,-0.14240747060801265,0.19752063008799303,-0.320062410195532,-0.3123268260211478,0.2800053824806812,-0.18929025281445255,0.3605769104471868,-0.4828960260263565,0.1575000774452482,-0.12741763586312924,0.02997452005260691,0.06183143736570637,-0.03356788322394774,0.02103387380591637,-0.1454654760136721,-0.03956620352889442,0.17294360709108964,0.06745361721597529,0.06853965529946245,-0.07246875929666262,0.11209036293741761,-0.017082412868781725,0.026688534703727194,-0.031453280336470914,-0.02854300176293805,0.013769419748684439,0.009541061552777421,0.051564316749473274,0.06778148215082629,0.0388760446725753,0.015548599261361684,-0.020050484972621345,-0.09675732910799432,-0.024683674256542665,-0.019498132818810965,-0.03233613369219944,0.015081024495232798,0.037130698551875604,0.05465674311159178,0.055513542339531693,-0.03292739676408103,0.06049759273722949,0.009080837489031672,-0.042214127680613,0.003221081037953155,-0.0015832235447078846,0.04960306017259524,-0.005974929361497239,4.7645044227556665e-4,0.012805130297198618,-5.630951112137322e-4,0.003733634274202882,0.041699395801307035,-0.05100561313742524,0.01733403494116567,0.02856858930815035,0.03205318285308598,-0.06787343098128086,0.049124913409052805,0.021067600466598068,0.023905530870005347,0.03170647279979477,-0.011154565794440185,-0.010197047599047097,-0.003924453098134266,0.004984259700435319,0.00415637635526251,-0.04334242073852974,0.007976599828602118,0.04695728059324192,0.014191547774723076,0.013377450268794742,-0.011681330824130975,-0.023988794623573916,-0.05425435059362976,-0.039094157988773075,-0.014155441749390141,-0.016355710171838435,-0.049535547118967474,0.0014828360445753863,0.013387140147108033,0.01948975784857021,0.005191703539290761,-0.014906499206336785,-0.03028671273016953,0.008841860147116149,0.0038164076903676424,-0.035675762100295105,-0.011340636561864905,-0.02721093302573796,0.025616075079671216,0.015573836118032904,-0.009834173088037211,-0.013435738991739792,0.003662217003147792,0.004400040874844127,-0.017650290045307878,0.0026731730528108595,-0.031730308210382516,0.028950654299448826,-0.014617273618138839,0.008372976059818158,-0.004334554276528008,-0.010425354199094882,-0.03129846579314703,0.019294585823938424,-0.0011674416290392373,-0.0011266254716226845,0.004441961957449576,0.013103648939724585,-0.005083841106866819,0.0015801400705758861,-0.041305777864383816,0.003061451759241852,0.03515779947931044,0.0401704824495176,0.01866495388855232,-0.028805720865850478,-0.018087354184600106,0.007019567987559712,0.025571479056546352,-0.03457965774907705,-0.024733916794400724,-0.01972874126381699,-0.01416539841943594,0.04149280147311113,-0.056631633342143585,-0.0053116223878250865,2.1658551529687986e-4,-0.023563927343678195,-0.002280617367132462,-0.001996184715914666,0.01882814034729863,-0.0136107340094056,0.03184310746200027,-0.019663556149029232,0.023120312100252144,-0.014197332905455495,9.03186194565822e-4,0.003228748534070902,0.008795180971465366,0.02314138671760839,0.018110087443897582,0.04268366374464977,-5.615930924678897e-4,0.005489705578076848,0.02069901730490467,0.04443030036542596,-0.008294844233798199,0.026792357776923258,0.006347039011411461
support,-0.11628074213693458,-0.37920706412083516,-0.06312113984678687,0.023463517929710576,-0.28534253315163105,-0.30263829947460075,-0.25842390347187727,0.4272327965550749,-0.2882589683948615,0.04146342203511588,0.3418593073432147,-0.20181307975258939,0.09255601345761036,-0.08184878869694728,-0.01729407416979547,0.016424860509252848,0.1661704573241441,-0.02761051063587014,-0.12838942524994545,0.1015942513706974,0.05686716065695274,-0.0733574934794006,0.03117267643053384,0.0689748349102848,-0.08131729335693154,0.011475538664558388,-0.015710497330940397,0.04577497905359274,-0.027920873379782052,-0.015119393785688284,0.013087552096369748,-0.01264364614787903,0.0051046157640746576,0.037326089343973815,0.015366115209668206,0.038715732846798065,0.010662418823200327,-0.008816076856033778,0.011279779969904997,0.0174356541835407,-0.02217425479209502,-0.009643244491235844,-0.050698689602233976,0.04830428243935748,-0.05048484016565817,-0.005220549550078259,-0.07704646075388791,-0.04161121166851801,-0.019671910836257328,0.031013476878681404,0.02334256026684299,0.02535873757214052,0.0019482930649386693,-0.043543072245741665,0.08202365953740699,-0.0072975060827276585,-0.030000758524911107,-0.0016700537358607902,0.015221137915862687,0.030355735791327578,-0.024120871201257717,-0.034434209902784944,0.002744753431450038,-0.0349847362748692,-0.019895756853241853,-0.020088315029745507,0.0061630855536803225,0.010125516592188702,-0.02221821813990476,0.015108073784498258,0.02801729536038078,-0.011325816220423088,-0.021995847843305202,-0.06921769404310488,-0.03397852966468873,0.04435689627573634,-0.05544516468967283,-0.0016926106767571683,0.013515911863856058,3.218061622595192e-7,0.03740633800298285,-0.02224337396680376,0.011134907256218629,5.46418165360392e-4,-0.01100187493922473,-0.014898925824485335,-0.01850910084701129,0.017291392137288857,-0.029666602247833587,0.009266051348820865,0.01630795513731509,0.0022679877101185117,-0.01176690745418241,-0.007927724268190856,-0.0468426173903071,0.022816984991358508,-0.006027706601095981,-0.011626176814310444,0.012815485332066726,-1.1161389140437739e-5,0.018817388476287486,0.03759698264528967,0.04539276533543534,-0.013929965653584567,-0.02962369776440964,0.014713319213419031,-3.2418789474087544e-4,-0.003880381848958083,-0.016467764417557727,0.017455532532013082,-0.036552617266477835,-0.002791783934050031,-0.009719747431407012,-7.606044811012333e-4,-0.0027335304029616333,-0.007769141708693822,-0.011927985118801322,-0.0030934770684050757,0.017651050728471267,-0.02353981309818746,0.005598072330807814,-7.245951941980283e-4,-0.014883693865780182,-0.006132213957471239,0.030885839235086372,-0.013422669117500882,0.024932908398435212,0.019438125988250104,-0.0167126273176119,0.038358161615631325,0.02673881893061804,-0.034456462075696165,-0.019758138737148018,-0.023312205929248146,-0.00605842394668065,0.01065505225460333,-0.002804232825252287,0.012840833079258374,0.007410963674862537,-0.006397242924954513,0.003471264030054634,8.100907478772873e-4,0.00846347799487875,-0.026144135314720443,0.010666874749719266,-0.006550963108438418,0.014144791322783208,-0.0012910917489875329,-0.04296435150902583,-0.03103430508412678,0.019017499378996133,-0.012911340806062939,7.128906385604344e-4
provides,-0.008029572973728975,-0.1886643294290824,-0.5563897416467589,-0.096548233522983,-0.10132303527770936,-0.19667322256968822,-0.2610956182883818,-0.15317344839392752,-0.10977521663704864,-0.09033771876847284,-0.4813982228258265,0.1286743018009248,-0.18234221478139248,0.19745510677874817,0.21003016308139433,0.056064442564652234,-0.009388716237444528,-0.016277277102845766,-0.13664501120419115,0.0021747909325570865,0.061291974100234965,-0.01146007523293463,0.03745519664525094,-0.020898035889525046,-0.07425478489500789,-0.026522000300687493,-0.043449616304480784,-0.06977922936537408,0.048846427108115834,0.01801359500495963,-0.005859011990466317,-0.036312173188251515,0.047062757564190955,-0.059598460257846125,0.017487545178600822,0.03424246022375399,-0.024676181144705656,-0.010668509810972698,0.01929732488282647,-0.06074018102163396,-0.013500452911945987,-0.0539370319896832,-0.006186398898840373,-0.032283562335955765,0.04848382650430421,0.0032814436148329365,0.03330603452829648,-0.007627752263248848,0.00248564025622887,-0.004819310786869355,3.6140505481142143e-4,0.004881083619025676,-0.013566984855971381,-0.04186224708910592,-0.04710753241247791,0.0754954091201345,-0.026143264824949566,-0.023381259127491647,-0.017910094152753162,0.002992978056568363,0.04673213928094666,-3.8973800829166395e-4,-0.05990464679575323,0.04693960836248236,0.020324099436187446,0.0029212337891302773,-0.012800637036621754,-0.062387523678894094,-0.012563485050333048,-0.017344437920212875,-0.0071918575128962214,-3.4182069233579596e-4,-0.006954713807118609,0.01936102487679675,-0.020460463382776715,-0.055607565397059466,-0.007536554887893447,0.04723983952318031,0.02844921560698359,0.03274008122360081,0.004850443178721336,-0.0038526610503049966,0.007848971395354884,0.009755498987801245,0.0423759047230302,0.0147212543245746,0.006802675677904983,-0.014075474776392718,-0.022114173675774583,0.026449080099132848,-0.01774043290607906,-0.0068199531988314965,0.004610566272547537,-0.0069296211892461435,0.03388070346865832,-0.021356306838822815,0.004075639700798481,-0.03721913357629911,0.014123904703552199,-0.020691632602819407,0.0050968050203912905,0.0029902107598660035,-0.016237833693361566,-0.02671993978127106,-0.016682970193708242,0.010475417534107585,0.006366863387194373,-0.0030425685103437905,0.017467477879488345,-0.01961107763489993,0.004424196963676471,-7.627823623044313e-4,0.02484356644512241,0.011461329521822904,-0.01266313252263332,0.004165600453199796,0.03975232223886959,-0.05661913342514496,-0.024366748722073853,0.02439500068321093,-0.0018555210190790948,0.019423113360282605,0.014878364740811953,-7.358968369083566e-4,0.008733785407295877,0.020403412148049638,0.0030321334403828606,-0.0247144475988369,0.004388654531871965,0.008876924299387638,0.01103064210373017,0.008169823294024086,0.006382971926278104,-8.829188460770729e-4,-0.03085490309200201,-0.022401527228582997,0.009047788118286507,0.0046517768150789104,-0.00982838459548867,0.00505748542147276,3.7821649241129296e-4,-0.011690545844820377,0.024284214327610833,0.0023062336660878008,-0.018628039253634668,0.004839412201246451,0.009071233650679737,0.014932729181608387,0.025479705035940797,-4.249339835823568e-4,-0.00512551268138188,-0.015125575671818606,0.0014475010148945477
program,0.10608469589107769,0.11274387309688663,0.15804004537894248,0.15581508719472195,-0.15854332539646562,0.15077300922247822,-0.6005519176545816,-0.14905760875773832,0.3816699703570691,0.0033793634614130985,0.0552075355333414,-0.3381869834053711,-0.15914528611652512,-0.016902887236390315,0.14877712353757513,0.23059104098643662,0.05360578859146972,0.12232797144858942,0.04804470927891055,-0.061457946221711246,-0.06187419301593727,-0.01568639975510614,-0.012326862460400594,0.05306837164023273,-0.06340519004945924,0.027714924964960926,-0.08810496071288124,-0.05786154973807234,0.002829175901458921,-0.10794650278658018,-0.01998393317811742,-0.015634449640643658,-0.012576834331047407,0.030821242676227118,-0.04841509012499031,-0.012373377864496993,-0.012109698940084318,-0.0375822803122364,-0.025315812008685976,-0.03517913522610036,-0.022404225843149106,-0.03731713036535617,0.025746715086747335,0.03156299201844851,0.05466492903324788,-0.02060601042582258,-0.0015032118454524207,0.0425734328224545,0.021813268223768462,-0.026474168636061807,-0.006216834767810625,0.024670545276807718,0.0412476703837799,-0.06185421099607373,0.014925475055482203,0.03850078045944282,-0.02146105798918197,-0.0076759250611862185,0.008093124873250056,-7.314689698739267e-4,0.030794870980028748,-0.01889561623253343,0.03158631094181864,0.009284475468317462,-0.018541907020614,0.026289563361628784,0.04777599413011038,-0.026108927465204972,-0.0025410024893927083,0.026077901636956766,0.025039613921132926,-0.022598452299269055,0.05173043529637776,-0.047117033867487744,0.004831123842597212,0.004291063323973077,0.027299676658573132,0.05025218817287727,-0.014135379165723551,-0.006030859677298467,0.05498040326890744,0.03888088335331848,-0.01705108966317373,-0.002416455181033776,0.00404014358690891,0.009543361039550773,-0.03650673047769125,0.011980612613346583,-0.021835380759732702,0.006652977586941992,-0.015108632697788546,0.03163861803567373,0.03376965532973311,-0.023167324709716053,-0.018001139914108913,-0.009006141861779629,-0.007698960503245736,-0.015305372939888566,-0.007126584561210441,-0.007333604866925261,8.957856029769319e-4,0.017769130972751075,0.0012186757071318,-0.01567666527875307,0.015868391693832896,0.007145351961761352,-0.006341410314285905,-0.014234705355324027,0.008894655156841104,-0.007824024311412894,-0.012155879173180728,-0.03316362904825395,0.016279857462183668,-0.029132158721094426,0.029325718623501387,-0.027671754738305458,-0.036447231988356026,-0.006310463465928638,0.047584156764688704,-0.03397598271811687,-0.0017825934329258435,-0.020823621576107135,0.007937009000712009,-0.012304601779416911,-0.01356870764357587,-0.002570286375359762,0.02515695075290022,0.0064177990828960686,0.022501676678974243,-0.014457260635851748,-0.002515250310927324,0.032477845749679664,-0.0031558143978301888,-0.019933486225947206,-0.020909237136045877,0.004771277428732306,-0.017089864410358986,-0.02001573260352872,-0.0071199338271996735,0.006706965132579672,0.010270382112148209,-0.012091051888417428,-0.027242738545859263,-0.03537738011779058,-0.02986617168044917,-0.010327695022299355,-0.005914656664405037,9.425105564388608e-4,-0.009347024315053937,-0.00467313586073146,-0.04091090407727789,0.003816136123489293,-0.004747977191921271
